payment_id,order_id,payment_method,payment_status,payment_date,amount
17400,O00017400,UPI,Success,2024-05-11 21:32:42.785408,1248.21
17401,O00017401,UPI,Success,2025-02-10 12:52:06.945048,3503.1
17402,O00017402,Credit Card,Success,2024-10-07 18:31:00.187841,596.52
17403,O00017403,UPI,Success,2025-02-14 21:57:33.706072,857.47
17404,O00017404,Debit Card,Success,2025-03-16 13:03:02.963629,387.6
17405,O00017405,Debit Card,Success,2024-10-09 20:26:45.715600,1702.83
17406,O00017406,UPI,Success,2025-10-05 19:04:23.141161,417.35
17407,O00017407,Credit Card,Success,2025-03-03 16:23:57.652064,590.21
17408,O00017408,Debit Card,Success,2024-08-21 13:51:46.577384,242.03
17409,O00017409,Credit Card,Success,2025-02-06 01:19:29.048568,114.54
17410,O00017410,Credit Card,Success,2024-09-06 01:18:14.063101,289.67
17411,O00017411,Debit Card,Success,2024-04-14 15:57:56.612511,118.62
17412,O00017412,UPI,Success,2024-06-24 13:02:01.866379,1000.75
17413,O00017413,Debit Card,Success,2024-08-27 05:19:38.071076,5.67
17414,O00017414,COD,Success,2025-11-08 04:33:00.258279,175.6
17415,O00017415,UPI,Success,2024-12-13 15:03:02.631758,4430.15
17416,O00017416,Credit Card,Success,2024-11-22 13:39:46.878202,1296.82
17417,O00017417,UPI,Success,2024-12-22 10:29:04.815875,368.82
17418,O00017418,Debit Card,Pending,2024-09-16 20:42:59.685294,231.15
17419,O00017419,Credit Card,Success,2024-06-20 13:12:24.762979,25.95
17420,O00017420,UPI,Success,2024-08-04 20:07:13.147413,328.57
17421,O00017421,Debit Card,Success,2025-06-01 23:21:58.866797,75.86
17422,O00017422,COD,Success,2024-04-12 20:47:38.927158,519.1
17423,O00017423,UPI,Success,2024-08-31 20:10:34.612515,199.45
17424,O00017424,UPI,Success,2025-05-18 12:13:36.332592,371.46
17425,O00017425,Credit Card,Success,2025-04-25 20:59:58.053998,468.06
17426,O00017426,UPI,Success,2025-01-30 14:11:13.786460,37.84
17427,O00017427,Credit Card,Success,2025-06-23 17:58:27.179026,1647.9
17428,O00017428,UPI,Pending,2025-05-07 10:18:36.342758,4331.22
17429,O00017429,UPI,Success,2024-09-24 00:19:08.153683,123.36
17430,O00017430,COD,Success,2025-05-11 14:32:36.437505,22.55
17431,O00017431,UPI,Success,2024-07-28 05:13:26.745413,604.82
17432,O00017432,UPI,Pending,2025-10-24 14:53:40.506768,148.33
17433,O00017433,Credit Card,Success,2025-05-26 13:23:33.358917,434.41
17434,O00017434,UPI,Success,2025-02-17 14:46:17.982360,113.44
17435,O00017435,UPI,Success,2024-12-20 10:55:25.487241,2335.82
17436,O00017436,UPI,Success,2025-03-07 15:04:20.477299,71.52
17437,O00017437,Credit Card,Success,2025-01-03 23:45:37.418422,387.86
17438,O00017438,Credit Card,Success,2025-06-13 22:04:15.448223,58.95
17439,O00017439,Credit Card,Success,2025-06-19 03:58:42.381699,460.36
17440,O00017440,Credit Card,Success,2025-04-03 13:11:53.577279,484.26
17441,O00017441,Credit Card,Failed,2025-02-20 09:06:41.456392,436.59
17442,O00017442,UPI,Success,2025-10-03 06:15:28.680703,1257.27
17443,O00017443,UPI,Success,2024-01-19 19:44:07.668775,11.08
17444,O00017444,Debit Card,Success,2024-12-20 08:23:09.188322,500.97
17445,O00017445,Credit Card,Success,2025-02-07 13:13:49.010102,25.94
17446,O00017446,COD,Success,2025-11-03 01:27:36.026116,52.87
17447,O00017447,Credit Card,Success,2025-07-11 11:17:40.009146,446.48
17448,O00017448,Debit Card,Success,2025-11-05 01:54:43.375595,1387.39
17449,O00017449,Debit Card,Success,2024-02-19 21:06:43.069847,68.37
17450,O00017450,Debit Card,Success,2025-08-18 22:09:07.460072,1489.21
17451,O00017451,COD,Success,2025-06-09 09:57:49.605867,150.01
17452,O00017452,Credit Card,Success,2024-10-01 04:31:54.734675,2337.85
17453,O00017453,Credit Card,Success,2025-05-25 10:45:57.677616,1480.95
17454,O00017454,COD,Success,2024-02-06 15:02:35.061573,799.91
17455,O00017455,Debit Card,Success,2024-09-04 17:30:19.041814,27.91
17456,O00017456,Credit Card,Success,2025-08-06 04:47:37.171908,182.41
17457,O00017457,Credit Card,Success,2025-04-22 22:46:24.229362,382.67
17458,O00017458,Credit Card,Success,2025-05-10 02:25:54.414506,179.51
17459,O00017459,UPI,Success,2025-08-10 19:27:56.152420,1898.69
17460,O00017460,Credit Card,Success,2025-03-19 11:33:18.278855,1274.75
17461,O00017461,COD,Success,2024-05-01 01:18:09.083680,463.75
17462,O00017462,UPI,Success,2024-08-25 00:58:25.556724,2561.17
17463,O00017463,Debit Card,Success,2024-12-08 18:12:06.886690,333.89
17464,O00017464,Credit Card,Success,2025-10-03 11:10:23.760625,250.11
17465,O00017465,UPI,Success,2024-10-11 07:30:15.295338,567.24
17466,O00017466,Debit Card,Success,2024-08-27 16:34:30.263092,474.14
17467,O00017467,Credit Card,Success,2025-05-17 20:46:08.227271,142.05
17468,O00017468,UPI,Success,2025-09-18 11:17:23.481320,10.35
17469,O00017469,UPI,Pending,2024-05-26 14:30:56.603162,82.4
17470,O00017470,Debit Card,Success,2024-08-23 00:11:31.920319,1127.47
17471,O00017471,UPI,Success,2024-11-06 15:02:51.339151,117.48
17472,O00017472,UPI,Success,2025-07-05 04:42:39.304855,85.14
17473,O00017473,UPI,Success,2025-06-13 05:34:36.730127,5.79
17474,O00017474,Debit Card,Success,2025-04-09 13:24:57.901777,87.46
17475,O00017475,UPI,Success,2024-12-30 04:52:27.717548,457.71
17476,O00017476,Credit Card,Success,2025-08-11 19:33:47.430394,37.84
17477,O00017477,UPI,Success,2024-01-22 04:33:55.331734,28.37
17478,O00017478,Debit Card,Success,2024-08-17 18:15:44.810424,22.48
17479,O00017479,Credit Card,Success,2025-05-16 07:53:11.717450,2474.06
17480,O00017480,Credit Card,Success,2024-10-24 05:30:08.456141,344.44
17481,O00017481,UPI,Success,2025-03-10 07:38:58.295031,329.39
17482,O00017482,COD,Success,2024-05-12 13:43:56.898911,419.45
17483,O00017483,Debit Card,Success,2024-03-01 06:33:06.537748,101.33
17484,O00017484,UPI,Success,2025-05-06 13:38:32.837806,640.54
17485,O00017485,UPI,Success,2024-02-24 23:22:29.794772,681.11
17486,O00017486,COD,Success,2025-02-08 09:03:20.610873,50.96
17487,O00017487,COD,Success,2025-01-03 09:01:32.664993,1385.1
17488,O00017488,Credit Card,Success,2025-06-18 16:58:21.949858,36.2
17489,O00017489,Credit Card,Success,2025-03-20 23:29:13.654016,696.72
17490,O00017490,COD,Success,2024-01-29 17:12:32.506886,366.54
17491,O00017491,Debit Card,Success,2024-03-11 04:11:12.509794,320.65
17492,O00017492,Credit Card,Success,2024-03-01 18:31:28.456646,1457.94
17493,O00017493,Debit Card,Success,2024-03-02 10:14:26.579061,69.29
17494,O00017494,UPI,Success,2024-08-30 11:58:17.889981,150.71
17495,O00017495,UPI,Success,2024-05-24 22:09:13.092134,1272.5
17496,O00017496,UPI,Success,2024-09-15 08:56:14.742189,619.09
17497,O00017497,Debit Card,Success,2024-03-11 10:51:54.111117,886.77
17498,O00017498,UPI,Success,2024-12-31 03:49:52.217784,1377.99
17499,O00017499,UPI,Failed,2025-02-25 19:14:29.342999,40.38
17500,O00017500,Debit Card,Success,2025-01-25 11:12:26.185905,162.89
17501,O00017501,UPI,Success,2025-07-14 07:33:29.767793,268.21
17502,O00017502,UPI,Success,2024-09-10 12:40:27.346814,1462.77
17503,O00017503,UPI,Success,2024-04-03 20:04:51.019388,1049.28
17504,O00017504,UPI,Pending,2025-08-17 19:44:34.925391,2602.56
17505,O00017505,Debit Card,Success,2024-03-24 03:32:41.722155,110.72
17506,O00017506,Debit Card,Success,2025-04-23 14:38:10.584537,353.03
17507,O00017507,UPI,Success,2024-03-01 09:40:50.800282,654.04
17508,O00017508,UPI,Success,2024-11-09 05:12:23.750920,24.22
17509,O00017509,Credit Card,Success,2025-02-10 07:14:10.766273,95.15
17510,O00017510,UPI,Success,2024-12-08 03:19:41.929543,1636.38
17511,O00017511,UPI,Pending,2025-03-28 11:06:06.836958,238.26
17512,O00017512,UPI,Success,2024-09-09 11:13:33.206559,294.22
17513,O00017513,Debit Card,Success,2024-08-25 13:49:04.218815,421.49
17514,O00017514,Debit Card,Success,2024-01-10 16:38:17.600157,48.42
17515,O00017515,Credit Card,Success,2025-10-13 17:05:14.760041,484.55
17516,O00017516,UPI,Success,2025-05-11 08:12:58.667970,392.66
17517,O00017517,Debit Card,Success,2025-06-13 01:36:12.281595,361.8
17518,O00017518,Credit Card,Failed,2025-02-17 03:47:15.374825,1923.57
17519,O00017519,UPI,Success,2025-10-26 14:53:41.481289,302.01
17520,O00017520,Credit Card,Success,2025-04-19 12:06:18.723845,926.15
17521,O00017521,UPI,Success,2025-03-03 07:46:54.593552,438.64
17522,O00017522,UPI,Success,2024-02-16 02:32:51.310561,31.7
17523,O00017523,Debit Card,Success,2024-06-18 14:48:43.062743,1250.89
17524,O00017524,UPI,Success,2024-02-02 07:59:52.743432,318.95
17525,O00017525,UPI,Success,2025-07-21 03:03:35.048895,353.1
17526,O00017526,Credit Card,Success,2024-01-06 11:32:08.280656,219.56
17527,O00017527,Debit Card,Success,2024-06-07 04:49:04.426973,220.52
17528,O00017528,Credit Card,Success,2025-08-31 04:59:49.063807,1053.72
17529,O00017529,UPI,Success,2025-02-19 16:28:15.679475,76.91
17530,O00017530,Credit Card,Success,2025-05-31 11:25:01.442024,312.12
17531,O00017531,Credit Card,Success,2024-06-16 20:43:19.742860,690.55
17532,O00017532,UPI,Success,2024-10-08 03:55:41.707609,302.22
17533,O00017533,Credit Card,Success,2025-09-27 23:23:10.309317,1007.48
17534,O00017534,Credit Card,Success,2024-01-22 04:25:40.256077,410.74
17535,O00017535,Credit Card,Success,2025-07-08 20:28:29.640180,376.15
17536,O00017536,Credit Card,Success,2024-06-04 03:19:14.637704,733.93
17537,O00017537,Debit Card,Success,2025-05-19 06:50:28.723155,1033.13
17538,O00017538,COD,Failed,2024-02-21 00:47:41.656018,611.98
17539,O00017539,Credit Card,Success,2025-10-19 22:26:20.059200,2770.8
17540,O00017540,Debit Card,Pending,2024-10-26 02:59:45.675384,1923.66
17541,O00017541,Credit Card,Pending,2024-08-14 13:27:19.331973,864.06
17542,O00017542,Credit Card,Success,2024-09-01 17:08:05.018402,170.45
17543,O00017543,Debit Card,Success,2024-05-24 21:39:56.284017,226.85
17544,O00017544,UPI,Success,2024-10-19 11:46:11.084193,1273.4
17545,O00017545,Credit Card,Success,2025-03-12 15:04:54.171973,1316.47
17546,O00017546,COD,Success,2024-05-24 23:52:00.922073,453.74
17547,O00017547,Debit Card,Success,2025-10-31 08:06:16.282493,81.88
17548,O00017548,UPI,Success,2024-04-09 19:23:48.046764,203.42
17549,O00017549,Credit Card,Success,2025-06-08 07:07:43.539560,2226.06
17550,O00017550,Credit Card,Success,2025-06-21 23:42:14.496472,167.05
17551,O00017551,Credit Card,Success,2025-09-19 22:53:03.934453,833.8
17552,O00017552,Debit Card,Success,2025-10-04 10:29:07.131159,232.48
17553,O00017553,COD,Success,2024-08-05 03:16:34.745521,120.28
17554,O00017554,Debit Card,Success,2024-10-19 18:34:35.092249,138.5
17555,O00017555,Credit Card,Success,2024-09-20 07:49:13.958688,9.31
17556,O00017556,Debit Card,Success,2025-03-29 01:42:46.595381,581.47
17557,O00017557,Debit Card,Success,2024-01-23 14:55:53.973264,2789.19
17558,O00017558,UPI,Success,2024-02-16 12:31:39.159272,41.49
17559,O00017559,Debit Card,Success,2024-04-03 23:27:47.621362,15.22
17560,O00017560,Credit Card,Success,2024-07-11 01:13:35.187029,1006.47
17561,O00017561,Credit Card,Success,2024-11-20 05:11:27.906590,415.85
17562,O00017562,UPI,Success,2025-03-20 20:50:33.144031,970.1
17563,O00017563,Debit Card,Success,2024-04-30 10:38:52.227392,142.13
17564,O00017564,UPI,Pending,2024-12-31 18:54:22.312793,1398.73
17565,O00017565,UPI,Success,2024-01-15 06:19:07.752172,10.78
17566,O00017566,Credit Card,Failed,2025-07-27 19:59:24.477284,1610.83
17567,O00017567,Credit Card,Success,2025-06-18 17:49:03.117657,390.36
17568,O00017568,UPI,Success,2025-06-09 21:05:28.665006,300.24
17569,O00017569,UPI,Failed,2025-02-10 23:10:59.652273,2584.7
17570,O00017570,Credit Card,Success,2025-07-15 08:14:22.676731,497.23
17571,O00017571,Debit Card,Success,2024-04-12 17:01:24.037891,22.25
17572,O00017572,Credit Card,Success,2024-12-20 05:02:01.122051,2352.0
17573,O00017573,UPI,Success,2025-01-03 16:04:46.722309,117.09
17574,O00017574,Debit Card,Success,2024-09-10 23:12:46.922986,2196.99
17575,O00017575,UPI,Success,2024-05-17 21:06:49.628936,2954.9
17576,O00017576,UPI,Pending,2024-09-20 02:54:18.136220,60.85
17577,O00017577,COD,Success,2025-06-17 05:35:58.509027,816.23
17578,O00017578,Credit Card,Success,2025-06-22 01:14:39.791596,68.6
17579,O00017579,Credit Card,Success,2025-10-09 06:59:15.909997,1852.36
17580,O00017580,Debit Card,Success,2024-08-03 06:34:08.579178,826.18
17581,O00017581,UPI,Success,2025-02-08 07:34:42.564724,51.98
17582,O00017582,Credit Card,Success,2024-06-01 18:50:14.310009,2615.76
17583,O00017583,UPI,Success,2025-10-17 03:22:31.928663,686.58
17584,O00017584,UPI,Success,2025-01-15 16:39:57.065974,265.04
17585,O00017585,UPI,Success,2025-10-31 14:15:09.019849,24.1
17586,O00017586,Credit Card,Success,2025-07-07 14:04:21.791244,756.59
17587,O00017587,UPI,Success,2024-12-17 08:03:27.596240,43.7
17588,O00017588,UPI,Success,2024-12-27 12:48:55.424924,2546.79
17589,O00017589,Credit Card,Failed,2024-06-10 16:47:38.182446,657.35
17590,O00017590,Credit Card,Success,2025-09-13 09:21:07.041548,211.4
17591,O00017591,Debit Card,Success,2025-05-01 23:52:53.932944,170.92
17592,O00017592,UPI,Success,2024-11-25 12:03:50.472046,311.52
17593,O00017593,UPI,Success,2025-02-14 16:23:24.710479,100.62
17594,O00017594,Credit Card,Success,2024-05-26 19:42:14.881830,314.64
17595,O00017595,UPI,Success,2024-01-31 09:26:33.648661,2410.2
17596,O00017596,UPI,Failed,2024-06-04 09:48:24.353225,20.15
17597,O00017597,UPI,Success,2025-09-12 17:26:44.760762,48.09
17598,O00017598,Credit Card,Failed,2024-08-29 00:31:53.632324,209.06
17599,O00017599,UPI,Success,2024-01-06 20:09:53.309898,1775.51
17600,O00017600,Debit Card,Success,2024-12-09 17:37:41.775949,472.13
17601,O00017601,COD,Success,2024-07-09 23:38:01.795896,1261.37
17602,O00017602,Debit Card,Success,2024-11-21 11:07:22.521618,1237.23
17603,O00017603,Credit Card,Success,2025-11-12 04:37:44.491844,34.32
17604,O00017604,Credit Card,Pending,2025-09-05 05:09:15.314297,583.18
17605,O00017605,COD,Success,2025-08-19 23:53:10.902182,81.69
17606,O00017606,UPI,Success,2025-01-14 10:56:47.277173,857.43
17607,O00017607,Debit Card,Success,2024-01-05 13:01:26.598728,501.41
17608,O00017608,Credit Card,Success,2024-04-15 05:53:15.907653,2368.55
17609,O00017609,Debit Card,Success,2025-01-07 08:44:48.683294,2255.01
17610,O00017610,UPI,Success,2024-01-09 08:53:19.567790,322.17
17611,O00017611,UPI,Success,2025-01-19 23:35:20.529642,735.57
17612,O00017612,UPI,Success,2025-08-04 05:46:40.133962,176.48
17613,O00017613,UPI,Success,2025-04-04 06:43:18.319479,126.96
17614,O00017614,UPI,Success,2024-06-06 12:18:47.394809,1407.61
17615,O00017615,Debit Card,Success,2025-01-21 05:18:08.752553,104.02
17616,O00017616,UPI,Success,2024-11-09 07:34:25.131890,329.75
17617,O00017617,Credit Card,Success,2024-12-08 07:32:20.502336,364.66
17618,O00017618,Credit Card,Success,2024-09-09 01:09:23.522571,440.15
17619,O00017619,UPI,Success,2024-11-15 17:27:39.911890,1540.87
17620,O00017620,COD,Success,2024-11-30 23:41:35.600991,773.33
17621,O00017621,UPI,Success,2024-04-08 08:48:44.306914,61.9
17622,O00017622,UPI,Success,2025-10-22 22:23:13.493289,189.05
17623,O00017623,Credit Card,Success,2024-03-11 15:08:34.243074,22.36
17624,O00017624,UPI,Success,2025-03-16 15:12:01.989693,143.52
17625,O00017625,Debit Card,Success,2024-09-20 19:43:13.553514,2566.71
17626,O00017626,Credit Card,Success,2024-11-07 14:13:39.697211,500.78
17627,O00017627,UPI,Success,2025-09-01 09:03:24.324292,498.75
17628,O00017628,UPI,Success,2024-07-17 16:35:50.322462,1165.25
17629,O00017629,Credit Card,Success,2024-10-23 13:05:45.219479,424.69
17630,O00017630,Debit Card,Success,2024-12-25 01:47:08.026544,379.96
17631,O00017631,Debit Card,Success,2024-10-09 16:38:10.462700,19.06
17632,O00017632,Debit Card,Success,2024-03-02 20:34:31.353557,15.29
17633,O00017633,Credit Card,Success,2025-06-01 02:12:53.708971,2499.17
17634,O00017634,UPI,Success,2025-08-19 07:15:49.211467,723.51
17635,O00017635,COD,Failed,2025-05-23 12:45:20.424087,145.72
17636,O00017636,Debit Card,Success,2024-01-14 18:34:35.114536,276.47
17637,O00017637,UPI,Pending,2025-10-10 01:32:56.207353,728.31
17638,O00017638,UPI,Success,2025-10-24 05:00:11.732982,95.77
17639,O00017639,Debit Card,Pending,2025-05-20 03:11:58.873497,302.82
17640,O00017640,Debit Card,Success,2024-06-11 20:38:27.839610,2384.61
17641,O00017641,COD,Success,2024-01-20 16:53:46.184500,134.71
17642,O00017642,UPI,Success,2025-07-06 20:17:35.588809,10.62
17643,O00017643,Credit Card,Success,2025-11-09 04:14:22.044293,62.37
17644,O00017644,Credit Card,Success,2025-05-02 02:58:17.396635,44.42
17645,O00017645,UPI,Success,2025-08-19 11:43:32.768906,992.21
17646,O00017646,Credit Card,Success,2025-04-13 04:52:50.264973,6.58
17647,O00017647,Debit Card,Success,2024-02-29 05:09:03.907468,377.91
17648,O00017648,Debit Card,Success,2025-03-21 17:42:37.778934,606.7
17649,O00017649,UPI,Success,2025-11-02 07:15:14.793051,1088.04
17650,O00017650,COD,Pending,2025-05-15 08:26:17.345583,169.79
17651,O00017651,Credit Card,Success,2024-12-22 01:41:38.819011,80.56
17652,O00017652,UPI,Success,2025-02-24 11:55:32.852923,835.98
17653,O00017653,Debit Card,Success,2025-08-18 02:49:22.953292,1203.06
17654,O00017654,UPI,Success,2025-09-09 15:16:48.193731,180.44
17655,O00017655,UPI,Success,2025-07-14 23:19:35.849405,179.58
17656,O00017656,UPI,Pending,2025-10-14 15:39:54.926216,92.91
17657,O00017657,UPI,Success,2025-08-27 02:39:12.930999,178.96
17658,O00017658,Credit Card,Success,2025-02-26 13:42:05.754419,896.9
17659,O00017659,UPI,Success,2025-03-13 23:57:08.383862,46.59
17660,O00017660,Debit Card,Success,2025-03-07 22:45:51.918042,4.47
17661,O00017661,Debit Card,Success,2025-03-31 10:23:18.172927,1766.76
17662,O00017662,COD,Success,2024-08-05 17:33:29.438629,154.55
17663,O00017663,Debit Card,Success,2024-05-04 08:22:55.348711,711.77
17664,O00017664,UPI,Success,2024-05-25 22:28:49.572659,101.36
17665,O00017665,Debit Card,Success,2024-06-02 01:10:47.385424,1193.38
17666,O00017666,Credit Card,Success,2024-08-06 14:31:06.656545,3065.95
17667,O00017667,COD,Success,2024-04-21 10:19:01.139371,515.98
17668,O00017668,Debit Card,Success,2024-08-02 13:24:06.546802,1836.47
17669,O00017669,UPI,Failed,2024-02-24 20:43:15.232059,107.6
17670,O00017670,Credit Card,Success,2025-08-04 22:23:36.341315,596.56
17671,O00017671,UPI,Success,2025-03-29 03:20:04.491171,338.39
17672,O00017672,Credit Card,Success,2025-07-30 08:47:35.713276,79.35
17673,O00017673,UPI,Success,2024-08-02 13:33:45.170090,2841.12
17674,O00017674,Debit Card,Success,2025-10-04 22:41:19.554908,16.71
17675,O00017675,Debit Card,Success,2024-08-12 11:19:11.951849,955.71
17676,O00017676,Credit Card,Success,2024-06-12 17:55:54.681665,1648.51
17677,O00017677,Credit Card,Success,2025-02-07 10:52:18.394688,215.27
17678,O00017678,COD,Success,2024-09-08 00:37:44.952974,295.65
17679,O00017679,Debit Card,Success,2024-12-20 08:50:24.476187,40.24
17680,O00017680,COD,Success,2024-07-24 00:43:10.751791,2069.16
17681,O00017681,UPI,Success,2024-12-23 07:22:24.174553,500.82
17682,O00017682,UPI,Success,2024-09-25 23:07:13.176220,144.93
17683,O00017683,UPI,Success,2024-01-10 21:46:41.044526,1433.17
17684,O00017684,UPI,Success,2024-02-17 13:00:27.317859,1546.94
17685,O00017685,UPI,Success,2025-09-17 12:48:10.933462,489.15
17686,O00017686,UPI,Success,2025-01-06 06:53:33.372870,497.05
17687,O00017687,Debit Card,Success,2025-05-20 18:23:07.993129,13.54
17688,O00017688,Debit Card,Success,2024-08-12 16:48:04.880416,36.46
17689,O00017689,Debit Card,Success,2025-01-10 19:00:06.402920,285.18
17690,O00017690,Debit Card,Success,2024-02-13 11:07:47.791120,1630.77
17691,O00017691,UPI,Failed,2024-10-28 01:38:11.007855,40.14
17692,O00017692,UPI,Success,2025-03-10 15:04:56.051514,377.19
17693,O00017693,UPI,Success,2025-07-02 08:06:50.879278,309.17
17694,O00017694,UPI,Success,2025-07-27 01:21:23.214660,25.97
17695,O00017695,Debit Card,Success,2025-09-07 16:06:09.176605,448.32
17696,O00017696,Credit Card,Success,2025-09-25 05:39:06.965315,393.96
17697,O00017697,Debit Card,Success,2024-03-23 10:05:28.323968,466.9
17698,O00017698,Credit Card,Success,2024-03-25 19:41:41.372251,288.73
17699,O00017699,Debit Card,Success,2025-01-31 16:45:11.893386,234.18
17700,O00017700,UPI,Success,2024-06-19 19:28:58.125819,492.07
